,doi,text,label,split
1236,10.1021/acs.jpcc.8b11069,"To suppress shuttling effect and enhance cyclic performance, for example, carbon coating and choice of ether-based electrolyte strategies were utilized.",no,test
1237,10.1021/acsaem.8b00889,The composition of the as-synthesized material can be readily controlled as.,no,test
1238,10.1021/acsaem.8b00630,Thermal runaway of Ni-rich layered oxides is recognized as a critical problem in battery commercialization.,macro,test
1239,10.1016/j.jallcom.2019.03.311,"Generally, low operation voltage at 10 mA cm-2 is deemed to a critical parameter for overall water splitting.",no,test
1240,10.1039/c6cp02049f,"Beyond LIBs, Na-ion batteries (NIBs) and Mg-ion batteries (MIBs) have received considerable attention and the development of relevant electrode materials has become an important scientific issue.Graphite has been regarded as the standard anode material in LIBs because it forms stable Li-intercalated graphite forms such as LiC6 and it has a rapid charge/discharge rate due to its two-dimensional layered structure.",no,test
1241,10.1021/acs.chemmater.8b03463,"With the involvement of the backbone sulfur and the presence of the conjugated structure, STDC exhibits excellent electrochemical performances as electrode materials for sodium-ion batteries.. specific discharge capacity as high as 334 mAh.",no,test
1242,10.1016/j.jpowsour.2016.08.016,"The layer-structured LiCoO2, which is a popular commercial cathode material, suffers from a low discharge capacity of ~140mAhg-1.",macro,test
1243,10.1002/aenm.201601477,"Phase transitions involving different stacking sequences of the oxide layers often plague the electrochemistry of these materials during cycling, which strongly impacts in their electrochemical performance.",both,test
1244,10.1021/acsami.6b15887,"- Therefore, alternative rechargeable batteries with low cost and long cycle life based on abundant resources are desirable.",no,test
1245,10.1039/c7ta00314e,"The results indicate that NaClO4 and Al2O3 can disorder the crystalline domain of PEO, consequently improving the segmental mobility of polymer chains.",no,test
1246,10.1016/j.cej.2018.05.078,"In the thermal treatment step, these ammonium groups can be removed to further enhance the electrochemical performances of the resulting PDI/RGO.",no,test
1247,10.1002/cssc.201500873,"The overall characteristics of these materials such as their intrinsic safety, eco-compatibility, low production time, and easy industrialization features make them strong contenders in the field of sodium-ion rechargeable batteries for large-scale grid storage applications.",intro,test
1248,10.1039/c6ta02629j,"Due to the poor available energy density and the absence of suitable negative electrode materials of NIBs, studies on sodium insertion materials for energy storage were not conducted for a long time.",intro,test
1249,10.1039/c8ta05068f,"Attempts to prepare layered compounds with similar compositions by chemical means resulted in phases of hexagonal structure with rather poor electrochemical activity, emphasizing the importance of the synthesis by electrochemical ion exchange.",both,test
1250,10.1016/j.jpowsour.2019.227016,"All the potential parameters used in the simulation are provided as supplementary information (Table S1).Crystal structure, elastic constants, bulk and shear moduli (Voigt-Reuss-Hill, VRH), and lattice energy are determined using the energy minimization techniques.",no,test
1251,10.1016/j.nanoen.2016.08.044,"Instead, SEI formation (trapping of Na on the electrode surface) seems to be mainly responsible for the efficiency loss.",both,test
1252,10.1039/c9ta07320e,Low electrical conductivity and sluggish charge storage kinetics are the key issues of orthorhombic niobium pentoxide (T-Nb2O5) for sodium-ion batteries.,macro,test
1253,10.1039/c8ta10051a,"Nevertheless, due to their ""Daniell-type"" mechanism, conventional NIC devices require massive electrolytes to provide a good ionic conductivity during charging, which could decrease the packaged energy density.",both,test
1254,10.1016/j.jpowsour.2019.227298,The initial irreversible capacity loss can be mainly ascribed to the electrolyte decomposition accompanied by the formation of a SEI film.,both,test
1255,10.1039/c6ta07392a,"To simultaneously address the inherent limitations of capacity and safety, it is necessary to balance the physico-chemical role of each transition metal in a new microstructure design.",intro,test
1256,10.1016/j.jpowsour.2016.04.070,"13C NMR studies of electrolytes in contact with Na metal, and cycling tests of cathodes, confirmed that linear carbonate-containing electrolytes are not stable against highly reactive Na metal electrodes; the resulting decomposition products lead to cycling degradation of cathodes charged up to a high potential of 4.2V.",micro,test
1257,10.1039/c3ee40914g,"Lattice parameters (unit cell lengths and angles) for the three olivine (Fe, Fe/Mn, Mn) and layered compounds were simulated within a maximum difference of 1.2% from experimentally reported values.",no,test
1258,10.1021/nl302819f,"Nevertheless, it remains a practical challenge to find a cathode material of SIBs showing ideal performance (capacity, reversibility, etc.).",intro,test
1259,10.1016/j.jallcom.2019.03.343,"But the research progress in this field is still at the beginning stage and confronts with tough challenges, for example, the low sulfur conductivity and polysulfide shuttle effect.",macro,test
1260,10.1021/acs.chemmater.9b01456,"However, the ionic liquid is expensive and unsuitable for large-scale applications.",intro,test
1261,10.1016/j.chempr.2018.05.018,"As a critical component that determines the energy output and cost of SIBs, the cathode materials for SIBs have received increasing attention, yet their practical realization remains a challenge.",intro,test
1262,10.1039/c6nr07012d,"However, a 3D hollow hexahedron has a thick shell and inferior surface characteristics, which greatly limits its sodium transport kinetics and leads to inferior performance.",micro,test
1263,10.1002/aenm.201602829,"This shuttle phenomenon is also a common problem in Li/S batteries.- Unfortunately, the shuttle effect is even exacerbated in the RT-Na/S system, resulting in low efficiency and rapid capacity decay during cycling.",both,test
1264,10.1021/acsaem.8b01325,"Results from synchrotron HEXRD, PDF, and XAFS revealed that both Mn migration and stacking faults occurred when this material was charged to high voltage.",micro,test
1265,10.1039/c7ta09607k,"However, while cathode and anode chemistries exist, there remains a need for better materials.",intro,test
1266,10.1039/c5ta02450a,"Recently, sodium ion batteries (SIBs) have been attracting great attention as a promising candidate for grid-scale energy storage applications due to their low cost, nontoxicity, and almost competitive energy and power density when compared to lithium ion batteries (LIBs).",no,test
1267,10.1039/c3cc47549b,"New sodium-ion batteries using ion exchange membranes swollen with nonaqueous solvents as both electrolytes and separators have been first demonstrated, which show not only higher reversible specific capacity, but also better cycling stability compared with the conventional sodium-ion batteries using a liquid electrolyte.",no,test
1268,10.1039/c6ta04986a,"Furthermore, we also investigated the performance of the V2O5 bilayer as the cathode material for Na-ion batteries to simulate the V2O5 nanosheet in experiments, and the results indicate that the V2O5 bilayer could maintain good performances of high average voltage and high ion mobility as the monolayer.",no,test
1269,10.1039/c5nr06557g,"These results point to the substantive dependence of elastic properties on the intercalation ion content in manganese oxide-based, tunnel crystal intercalation cathodes.",no,test
1270,10.1016/j.jpowsour.2019.227515,"Meanwhile, Na11Sn2SbS11.5Se0.5-Na3PS4 electrolyte bilayer is employed to address the unstability of Na11Sn2SbS11.5Se0.5 against sodium.",no,test
1271,10.1016/j.elecom.2013.03.029,This effect is still in debate because other recent works indicate that FEC may not always be advantageous.,no,test
1272,10.1016/j.apsusc.2019.143849,"Because Na2C6O6 has poor conductivity, which make it has a phenomenon of pulverization of the material at a high current density.",micro,test
